run_id,time_s,robot_id,step_index,center_error_cm,heading_correction_deg
1,144.36683416366577,2,1,2.2643357840798712,-14.872042262167156
1,144.36683416366577,1,1,0.36802054387394206,7.470983497283129
1,144.3680112361908,3,1,4.194201948644363,-0.10225133925825958
1,148.5470576286316,2,2,2.4394068647790514,4.345972456060792
1,148.54758882522583,1,2,1.1322665424491427,8.84776840626219
1,148.54886889457703,3,2,0.5084410326506663,0.4369191988370744
1,158.47300601005554,2,1,1.8471779342990913,29.908740870833952
1,158.4740514755249,1,1,0.38745876228502835,0.24280793859566074
1,158.47527050971985,3,1,0.5832544743325592,-3.1929317917273465
1,163.29092288017273,2,0,1.57528655866516,-16.695537975142656
1,167.12748551368713,1,1,0.8408945347289848,8.560564442649735
1,167.12807941436768,3,1,0.4837878776470344,2.004666910661058
1,171.78947639465332,1,0,0.8888230901961307,-2.501312429142189
1,171.78947639465332,3,0,0.28753407859204494,-2.100247945328533
1,177.6363422870636,2,0,2.0200391493393783,-9.53125586026897
1,182.18935990333557,2,1,2.799305080965751,-9.497783537627583
1,182.1898877620697,1,1,0.14423995373977547,3.12257802802651
1,182.1898877620697,3,1,2.7291540852878495,-17.395829934532173
1,186.29793071746826,1,2,0.8676192233701047,-0.15014946955932373
1,186.29793071746826,3,2,1.8650872792916247,-4.745632183103055
1,190.28304433822632,2,3,0.744371505561655,2.101981902275611
1,194.2063410282135,2,4,0.7545537523323366,-4.20361568838473
1,194.20843243598938,1,4,0.3329862663844203,4.523540838979557
1,194.20843243598938,3,4,1.085607237676274,-5.892107188998125
1,199.02650570869446,2,0,0.9794468182595012,-5.530310081646576
1,204.30905961990356,3,0,2.405088917680152,-19.912791132853954
1,208.32477927207947,2,1,3.513459885481588,-21.689376247080787
1,208.32477927207947,1,1,0.810755726199438,0.9488264561296376
1,212.14187216758728,2,2,0.6560764918612236,15.551105215947246
1,212.1452407836914,1,2,0.42715213809043023,5.824475159286266
1,221.30925250053406,2,1,1.6408758823534197,-7.7912018875692866
1,221.31031680107117,1,1,1.2556617901575478,-6.711596866399759
1,221.31165862083435,3,1,2.307262989041502,-21.33414112854689
1,225.36934757232666,2,2,1.3403791517476311,-2.248952545440318
1,225.36934757232666,1,2,0.22970482015896704,5.602902890595601
1,225.36934757232666,3,2,0.31336290416610985,8.48857963302612
1,229.30685353279114,2,3,0.6239618172699265,2.5839669011671447
1,229.3083336353302,1,3,0.38745876228502835,-1.8355464101052803
1,238.58863759040833,2,1,0.2249550043175101,0.5353509357122732
1,238.58914303779602,1,1,1.0171816412333812,-4.2659681332834225
1,238.58914303779602,3,1,2.6662334858241583,-13.757765080473064
1,243.282320022583,1,0,0.503600207476459,4.1815208941950175
1,243.28431224822998,3,0,0.8789570436168872,3.5466352257096787
1,247.13933444023132,2,1,1.4011633191782682,-5.675476326590569
1,247.13933444023132,1,1,0.7240236859039626,1.8637134368021009
1,247.14057064056396,3,1,0.4472484846963129,4.904315442311599
1,251.01624011993408,3,2,0.5487297460485432,-4.524567654494263
1,255.79266476631165,2,0,0.7720138330357448,-0.917218962178481
1,259.62121987342834,2,1,1.3989955106844274,-7.09168445201567
1,262.92660307884216,2,2,0.5440489451164793,3.9876848817157224
1,266.18049120903015,1,3,0.9013182125910831,-0.6854196108187978
1,266.18049120903015,3,3,0.5755363293996296,1.9241137105504436
1,270.06868505477905,2,4,0.6508270436496919,-1.142974022851945
1,270.06919050216675,1,4,0.8174631069081831,-2.8792288462935858
1,270.07024240493774,3,4,0.531214310136616,0.7803015554462434
1,274.8314599990845,2,0,0.9515164446242433,-5.20048361682791
1,280.1638810634613,1,0,0.3904282086847923,-1.8323408747934309
1,283.8221447467804,2,1,3.1030510384613894,-19.5756101567913
1,283.82265400886536,3,1,0.38283135454133643,6.279353812355879
1,287.773286819458,2,2,1.1774755910243766,4.800740073335049
1,287.773797750473,1,2,0.20488631341055036,-2.3625407160424174
1,287.77481055259705,3,2,0.46437960342860896,-1.1817888266495231
1,292.51858472824097,2,0,0.48635496653182303,2.7544718913217423
1,292.51998567581177,3,0,0.5488000955977622,-1.298216672456448
1,296.32713866233826,1,1,1.1796433873220293,15.528903071472598
1,296.3281481266022,3,1,0.45465118842780783,1.227878274440286
1,304.9361662864685,1,1,0.6293144767972046,-2.0879167076635667
1,304.9371774196625,3,1,1.6161367759494034,-7.826776925342529
1,309.73913192749023,2,0,1.227194888636042,10.942131360048961
1,314.3135838508606,2,1,1.1358189815742705,-2.8095660721735385
1,314.3135838508606,1,1,0.589169519590073,-3.9075795652879606
1,314.3148572444916,3,1,1.7965541869718695,-12.723189166984639
1,318.3491361141205,2,2,1.3641842332537764,-4.642584490331387
1,318.35013699531555,1,2,0.7446633893474865,5.136491561822652
1,322.9026029109955,3,0,1.076029992915168,9.10100662320201
1,326.7096211910248,2,1,5.15902220462439,-38.24446321745904
1,326.7108905315399,3,1,0.1894733836969038,0.15865049652609287
1,332.507470369339,2,0,0.49447513537332216,22.8130842372467
1,341.1188430786133,2,1,5.547912064593441,-8.507111003331374
1,341.1188430786133,3,1,0.9385918458119448,-5.9304402802062555
1,344.75869512557983,2,2,1.5663678080486736,-6.877780322539252
1,349.64767718315125,3,0,1.256626676173253,-6.116574729449553
1,353.52217388153076,2,1,2.6632902809635803,-20.60153360883885
1,353.52217388153076,1,1,0.708049849955815,0.5866397517250164
1,353.5235013961792,3,1,1.5833129584628434,-8.460394307083334
1,357.5082402229309,1,2,0.6712126834458086,3.677875138084147
1,362.24128770828247,2,0,2.5369528406795556,-11.946501517492322
1,366.72163343429565,1,1,0.3904282086847923,-1.098916729020516
1,366.72269010543823,3,1,2.3998486502621157,-12.588368869180613
1,371.4428505897522,3,0,1.4233518015416873,-1.352757342931909
1,376.0105435848236,1,0,0.30060685818043553,-4.7852112275340914
1,380.54524993896484,2,1,1.0008190143347129,1.864432316597913
1,380.54524993896484,1,1,0.6649365914421947,2.0420792752281614
1,380.54524993896484,3,1,2.274459410155484,-16.347185201526713
1,384.53785967826843,3,2,1.0220748312280072,0.8289200579393423
1,389.16139483451843,2,0,0.8856786197588584,-0.3378473386338783
1,394.4644823074341,3,0,3.801112469447592,-26.510970995011235
1,398.83582973480225,2,1,3.274273058632793,-25.593151781388087
1,398.836877822876,1,1,0.9823671654778727,7.730503097286089
1,398.836877822876,3,1,0.8789570436168872,9.598169633727139
1,402.72935223579407,2,2,0.19006587547161582,12.889403287053312
1,402.72935223579407,1,2,0.673280936148222,1.2534936380949375
1,402.7304861545563,3,2,0.46604491695782013,4.931925545710897
1,411.9716546535492,2,0,3.8738531091127264,0.2602785638592593
1,411.9716546535492,1,0,0.20488631341055036,2.7524460910588004
1,416.49305415153503,2,1,0.9787082770994606,-4.572489859833468
1,416.49358463287354,1,1,0.36973387118834766,2.0244917462122203
1,421.03177213668823,3,0,0.41820846496649483,4.415800354304736
1,425.8409159183502,2,0,0.9515164446242433,12.135617392985239
1,425.8409159183502,3,0,2.1159140333856463,1.910335921142348
1,429.89825344085693,2,1,1.1715332096529296,-10.214297976838509
1,429.89825344085693,1,1,0.3125776719632545,-2.3065147687488547
1,429.89825344085693,3,1,0.5552937849377215,1.896720615469519
1,434.6248688697815,1,0,0.15723071625950608,1.4557956061728987
1,439.098158121109,2,1,1.4847766997794514,-7.585663942703263
1,439.09919691085815,1,1,0.4519290629567085,2.524704577991372
1,439.09919691085815,3,1,1.8509999035216351,12.15007285653246
1,442.92428374290466,2,2,0.5716251095349176,4.207214360894227
1,442.92428374290466,1,2,0.22698350882031984,-0.5632172774420496
1,452.35630655288696,3,0,0.5401677743758019,-1.3189987113513553
1,456.30403232574463,2,1,1.4708591091728926,-6.632877634401666
1,456.30403232574463,1,1,1.709558812185394,-6.446419604022935
1,461.0032968521118,2,0,1.4664354069891263,-5.9688723309134275
1,461.0045077800751,1,0,0.3207419023568349,1.87170953984878
1,465.52415800094604,1,1,0.2747895906691339,4.967482170414655
1,465.52415800094604,3,1,1.7965541869718695,-15.299656056293088
1,469.47107696533203,2,2,1.2443243158294504,13.11252848045956
1,469.47208642959595,1,2,0.5014258981762227,-4.023659772288283
1,473.20610427856445,2,3,2.018833793208859,3.6714295214877666
1,473.21085834503174,3,3,0.6907471370968542,2.789094857335499
1,477.782701253891,2,0,1.3475754900797676,4.559277017859131
1,477.78369903564453,3,0,0.28753407859204494,-2.1654656117625564
1,482.43070697784424,1,0,0.6593486174271094,0.03331926711808819
1,482.43070697784424,3,0,0.5889235583411331,-0.9701193094508653
1,486.2387886047363,2,1,0.26848928170215847,3.4123456861248087
1,486.2387886047363,1,1,0.3002115345651777,-1.1869314420370358
1,486.23979139328003,3,1,0.6723642025458535,-2.8289012145160086
1,490.12500262260437,2,2,1.016289179898855,-0.9994812425868531
1,490.1260108947754,1,2,0.3138481773599682,-3.3641952910561486
1,499.30659079551697,2,1,1.9426122436147293,1.9653875439254591
1,499.30659079551697,1,1,0.36073597981182276,3.4203314599942303
1,499.3076539039612,3,1,2.108656286738123,-12.405811863341796
1,504.1843044757843,2,0,0.5032621622633238,5.366548495169496
1,508.07888293266296,2,1,0.8765020696048534,-1.7954457787529918
1,508.07888293266296,1,1,0.7878401387762117,11.498181360834536
1,515.7968094348907,2,3,0.36028812620660805,-0.35608442155808007
1,515.7980720996857,1,3,0.4818674460659881,1.6289266956829351
1,515.7990741729736,3,3,0.345190102238688,2.8299000371191596
1,520.5282182693481,1,0,0.07737875472377162,1.304859833794353
1,520.5297341346741,3,0,0.7509971587386014,5.651549661019715
1,524.4751670360565,2,1,4.261016844366103,-31.61997645142526
1,524.4751670360565,1,1,0.2741119960701143,2.046401114560126
1,524.4751670360565,3,1,0.7968057802741546,-0.8552214078311522
1,533.6419968605042,2,1,0.908530436655541,-4.857266936764859
1,533.6425018310547,1,1,0.7623292425520486,2.2191070181120267
1,533.643504858017,3,1,2.621949026331983,-21.953698900889435
1,538.5030488967896,3,0,0.8945214442013423,12.65587496355829
1,542.4272305965424,2,1,0.0953609868733013,-1.071254744128737
1,542.4282383918762,1,1,0.9886718221647552,10.14181684412992
1,542.4316899776459,3,1,2.1514578677121223,4.33409994187798
1,547.2818956375122,2,0,0.46708483205043066,-0.1615804459049741
1,551.9582352638245,1,0,0.46646507649640895,-0.45722501941440896
1,556.4602000713348,2,1,0.6880888522981032,-0.8987652717497667
1,561.0473651885986,1,0,0.08757788761740117,-1.715018652135086
1,561.0487306118011,3,0,0.7829800209780466,-2.210956494121973
1,565.8469762802124,3,0,3.436937001474901,-1.3941894700780892
1,569.8847579956055,1,1,0.3542964277751262,4.511030706381348
1,569.8893623352051,3,1,0.22019801445286877,2.852965197233175
